sd,agb
36.61733288,20.427
37.31939666,63.1065
36.94314734,49.9486
38.46156829,101.2543
36.82632312,17.14746
39.33489298,142.45
36.68959773,27.8223
44.40724766,281.526
38.99553876,127.404
36.55266363,14.12213
36.71158048,30.6962
36.6184042,22.8021
38.24949936,89.8219
36.58905111,16.83584
37.28206056,58.4875
38.99553876,128.139
36.60795783,21.8102
36.69955562,30.0934
36.83011922,37.6097
37.84910879,75.7117
36.92272938,41.8618
37.14068576,54.4019
36.55041838,12.500673
38.29585567,93.1199
38.32404424,97.0811
36.68959773,27.5378
36.6486579,25.5698
37.56714467,71.2863
49.85019853,392.961
38.31050265,94.7655
36.92272938,41.9712
38.53788346,104.812
38.05858963,79.9531
36.60704903,22.2393
36.94354595,44.7644
36.79073138,34.2083
38.94940873,125.45
38.97844458,123.481
38.06860909,80.2631
38.94940873,125.641
36.92696288,40.9758
43.64425772,172.76
39.70436803,148.608
36.68959773,28.1918
41.65648365,152.588
43.91120858,230.397
37.5589837,68.7085
36.58604478,16.12247
37.24681488,55.9044
37.43478542,69.6317
38.99718154,128.151
38.65102587,109.117
37.8862917,76.8908
37.15454652,55.3508
36.55503577,15.43345
38.83123088,114.327
37.41483374,65.2418
37.25977515,60.2618
37.25977515,58.7364
38.49374299,107.6185
38.29585567,93.2085
36.99566516,51.5252
43.6277649,196.934
43.91120858,230.707
37.23612675,55.0371
43.64849794,192.626
38.28130598,90.1671
36.55124808,13.32569
38.31418651,92.0922
43.72074825,188.36
38.06635351,79.5744
36.6486579,25.6962
36.82632312,16.87829
37.14068576,55.129
36.55231779,13.82081
36.60704903,21.8956
39.59370301,146.581
37.13892909,55.1751
37.23349289,57.1761
36.62316779,23.3344
36.55231779,13.85044
36.69451064,29.1157
36.55503577,15.08928
36.55503577,15.57292
36.7806325,33.3316
38.99718154,129.237
38.29585567,93.0891
36.60278231,19.57718
36.74220118,31.9072
36.92272938,41.978
36.79375697,36.4777
37.32771386,62.2452
36.80211068,37.3364
38.98670462,125.994
36.55062938,12.753883
36.78061873,31.2581
37.32530986,63.1777
36.92645307,42.7854
37.13382112,53.696
37.19772052,56.3231
36.63153136,23.5645
36.55314104,14.50823
36.82632312,17.1876
37.38400891,66.2296
37.25977515,60.0575
37.32771386,62.2404
36.60278231,20.01812
36.78821154,35.4386
36.55503577,15.25669
36.83141992,40.0991
38.27705997,90.2511
46.20953756,327.13
38.16597734,85.5583
38.50259658,107.1998
38.1655342,87.0032
38.1655342,85.9555
37.56243645,69.5395
39.29041661,138.915
36.55503577,15.43801
36.9485888,43.9398
37.80726222,70.8767
36.69955562,30.0276
38.24949936,89.517
38.30433813,92.5902
36.76863439,32.7979
36.66651163,26.9031
36.92791865,40.3069
36.92272938,42.0373
37.25977515,59.906
38.03629783,79.2628
38.24949936,89.772
36.64808801,25.1102
36.92656409,42.2382
38.32856561,98.4842
36.59481192,17.87476
36.59543364,18.03486
36.88742151,37.2675
38.05723202,81.785
36.60578727,20.81826
36.78163283,32.8235
36.68959773,27.5285
38.30448745,95.5152
36.60278231,20.08495
36.63757804,24.253
36.59543364,17.94985
38.46422992,99.809
36.58604478,16.33309
36.60795783,21.30826
37.22794099,53.7045
38.79716235,110.258
36.64127102,24.5895
36.78735258,33.8577
36.99566516,51.5153
36.68959773,27.8385
36.66748449,27
36.69955562,30.1755
36.60795783,21.62912
36.94314734,46.988
43.6296976,178.026
38.32856561,97.2059
42.61610586,160.367
38.3204744,99.457
36.6486579,25.6611
36.81566506,38.0827
36.79828139,37.007
36.68959773,28.1842
36.6184042,22.7054
37.24909074,58.1433
37.8862917,77.9362
36.81669732,38.2195
48.93584162,356.067
36.74149178,31.6875
36.830185,39.7
36.78263625,33.2935
36.68959773,28.0717
36.90986232,38.5792
36.69955562,30.4725
36.830185,39.8139
36.72010217,31.3041
36.64872626,26.2101
37.25977515,58.5238
36.73495829,31.4725
38.05237264,79.46
36.76863439,32.7912
36.68959773,27.5281
43.48219,165.47
43.6596845,202.105
36.74149178,31.5842
36.71625352,31.1621
36.94314734,47.2805
36.94450129,44.177
36.79073138,34.1912
36.81566506,37.9421
36.78114644,32.8735
37.42785089,68.2894
36.70566348,30.6126
36.79828139,37.1786
36.69955562,30.4676
37.13382112,53.3263
38.3598997,101.0143
36.81566506,37.623
38.49381923,106.4121
36.63153136,23.59
38.3598997,101.1333
36.82632312,16.74674
37.401495,63.7814
36.61088307,22.5607
36.94314734,47.0652
36.68959773,27.8948
36.64808801,25.0629
36.71625352,31.1712
37.36472433,65.155
38.51627759,111.274
36.59861911,19.41667
36.59861911,19.37381
36.55503577,15.09251
36.99566516,51.5642
36.82632312,17.37882
36.95897747,46.7357
36.68959773,27.9646
37.25977515,58.5672
37.14068576,54.9208
36.9485888,43.7091
36.74149178,31.6961
38.29585567,94.4038
36.59861911,19.0135
36.79087731,34.4134
36.6486579,25.2552
37.31939666,62.9374
37.29500857,61.2723
36.59543364,17.99651
36.68959773,28.2045
36.6437782,24.879
36.94354595,44.9266
37.43478542,69.4881
38.52670175,107.6466
36.68959773,28.1696
37.31939666,62.8173
36.94667655,43.5112
36.76863439,32.8062
43.82300386,226.524
36.60795783,21.54668
37.38400891,66.8768
37.43478542,69.4131
38.0622752,81.0056
36.9485888,43.9028
36.59656953,18.39599
36.82632312,17.48391
36.83837691,40.1796
36.60278231,19.89882
38.3204744,99.6698
36.94314734,48.3621
37.25766082,61.0177
37.29500857,61.4524
36.55399803,14.6583
36.79560622,36.6897
36.8871065,40.8544
38.17862558,88.1995
36.77672849,32.9521
36.68959773,27.8624
36.60578727,20.7458
36.69451064,29.0017
38.20601323,86.1595
37.25625356,60.7312
36.94314734,49.8981
36.82632312,16.72887
36.81869461,38.6013
38.51829541,107.7966
36.55399803,14.58304
36.94314734,49.9554
37.43478542,69.5247
37.83520721,75.0361
36.63153136,23.5254
36.6515586,26.0633
36.63051586,23.4194
36.65909612,26.5727
36.79828139,37.0955
36.94667655,43.4522
36.81566506,38.1113
38.31596687,94.5882
38.48015051,102.7056
36.90402235,41.6892
43.63122778,200.993
39.70436803,148.526
37.41786777,67.9539
37.88304233,76.2149
36.74149178,31.5005
44.18477257,258.014
39.01701487,125.781
37.25625356,60.8181
36.68959773,28.6806
37.00128539,51.4095
36.94314734,47.2949
38.48015051,102.9556
37.41786777,67.6465
36.94314734,47.2064
36.76863439,32.7508
38.63082309,108.128
36.81869461,38.5093
36.55503577,15.60408
36.60578727,20.70194
36.67800694,27.0831
36.97319196,50.4322
36.69955562,29.3938
36.94314734,45.9254
36.99689613,51.1384
36.94667655,43.288
36.79828139,37.2284
38.13356555,83.6909
36.94071621,45.1378
38.0622752,81.0397
37.3587341,65.4068
37.84910879,75.9068
40.26552621,150.095
36.60795783,21.69902
36.81566506,37.6234
36.78945045,35.8152
36.55503577,15.34472
37.25977515,60.5153
36.94314734,46.2798
36.62991765,23.3741
36.83837691,40.2519
38.04762025,81.2707
36.79274983,36.2146
36.65544833,26.5509
36.68556036,27.1524
39.01714683,122.717
36.74220118,31.9566
36.70566348,30.6229
36.79560622,36.6084
39.03961677,133.141
36.81566506,37.9598
36.74149178,31.722
37.57528785,72.206
37.53023208,70.9649
36.55503577,15.37777
39.03881289,136.27
36.78734486,34.9493
36.90402235,41.3392
36.81566506,38.0606
36.64127102,24.6568
37.24439005,57.7138
36.90402235,41.5661
37.38400891,66.2636
37.42785089,68.5395
37.13609164,54.2048
38.06481798,82.0428
36.97554619,50.7301
36.81566506,37.5995
43.80927244,222.241
36.94314734,48.8663
36.83007934,39.4158
36.94314734,48.0917
36.94314734,48.8913
36.70310133,28.1604
37.25977515,59.1078
39.01865675,127.404
42.54353597,156.216
37.3587341,65.594
36.78686757,33.4602
36.63757804,24.3015
38.48015051,103.7346
39.2875845,143.36
38.99718154,129.626
38.33664033,100.0258
37.38400891,66.3932
36.90982842,40.978
36.79375697,36.325
37.64296164,73.1817
37.38400891,66.9351
36.81869461,38.4393
50.07254042,401.123
38.33664033,100.3364
38.31418651,91.1009
36.78735258,33.8636
36.81566506,37.9712
37.40768118,67.4439
36.94314734,48.1028
36.69451064,28.948
45.55806873,309.257
38.51627759,111.2243
38.3598997,100.8048
39.04125769,134.14
37.24439005,57.4834
36.96013121,47.5161
38.32856561,99.0933
36.78686757,33.5621
49.17307005,361.736
38.99655008,117.248
38.1655342,86.3011
39.05155322,135.397
36.92645307,42.7628
36.55148785,13.61136
36.59184508,17.71102
38.29585567,93.1283
40.26552621,150.329
36.94314734,48.5891
36.55022901,12.330372
37.42785089,68.49
36.78686757,33.6623
37.14068576,54.8464
38.48015051,103.5349
37.3345443,64.2024
36.62316779,23.1174
36.83837691,40.1918
39.00501045,116.219
36.62316779,22.9103
36.60278231,19.93122
37.41786777,67.9475
36.79828139,36.7497
38.27985843,88.8505
38.3204744,99.8112
36.71625352,31.1421
36.78734486,34.8853
37.41786777,67.7341
37.23349289,57.2549
36.83400185,40.3325
37.43478542,70.2426
36.68959773,27.6219
36.78877649,34.5804
36.94213743,45.791
36.65909612,26.7098
37.19241991,56.2354
38.31418651,91.3155
37.36112502,64.9548
36.68959773,28.2719
44.21823175,260.228
37.82345934,74.9158
37.14068576,54.7667
36.88742151,37.4335
43.63272777,172.023
36.78734486,34.789
37.95468099,75.8714
37.32771386,61.8194
43.52098152,167.003
38.48015051,104.3205
37.13230411,52.9144
36.82632312,16.60261
36.65909612,26.6444
37.3529505,64.5869
36.77069135,30.9606
36.8073863,34.8971
38.97844458,124.227
38.48545912,106.1928
37.25977515,59.8348
36.55231779,9.87262
37.12419075,50.7408
37.31939666,62.9391
36.92645307,42.8153
36.94314734,48.1308
36.76863439,32.7109
36.76863439,32.7787
38.31300971,92.3678
39.28442142,140.627
36.55231779,10.02908
36.58905111,16.94179
36.79828139,37.1248
36.94354595,44.9509
38.53733205,104.796
38.13356555,83.6243
37.16654107,55.742
36.8091436,35.2605
37.33023067,60.2934
36.55041838,9.566499
36.67781497,24.9753
38.55075358,107.963
36.94450129,44.0669
37.78393722,70.2502
36.55266363,10.11677
38.31300971,91.4973
37.401495,63.5151
36.57250435,13.38772
87.94344708,536.821
39.37316666,144.562
37.41842006,66.2219
37.401495,63.7082
36.99566516,51.486
36.66748449,27.0056
37.83910314,71.9825
38.31050265,94.7731
36.59656953,18.63185
37.43478542,69.7306
36.68286224,26.211
38.06481798,82.1061
37.43478542,69.7548
36.78821154,35.4932
36.94314734,46.5979
38.98928701,122.466
92.9999229,598.94
38.98928701,122.238
36.70368701,13.00809
42.55265892,158.495
44.34486668,271.874
37.84910879,75.7795
38.83307896,114.621
38.20566972,88.6136
36.77374064,30.778
37.82345934,74.6895
37.3345443,63.8845
36.94314734,47.6099
36.60704903,21.9864
38.99203607,131.916
36.60795783,21.49416
36.63447183,23.7947
37.5645403,71.4465
38.98984806,131.483
36.59543364,18.00562
36.68639744,27.1092
36.55503577,15.1145
38.17862558,88.2278
43.52591748,166.268
44.90653649,285.153
36.55503577,15.40567
36.74149178,31.7132
37.19867262,56.9967
43.72074825,188.579
36.61834874,20.5856
36.78877649,34.5285
37.33370457,61.2724
36.94314734,46.5541
36.77672849,32.9751
36.78686757,33.5747
36.70566348,30.5771
38.32856561,98.3498
37.23264375,54.3092
37.34580818,62.2323
36.88946456,37.1093
36.59861911,19.29565
36.78735258,33.79
37.11732306,49.3607
36.60385282,20.43858
36.94314734,46.5419
37.87012145,73.8907
36.67187295,11.55645
37.55722332,71.2313
36.63623893,23.8889
36.88742151,37.335
36.60578727,20.7625
38.1655342,86.1592
43.74026859,181.048
36.81869461,38.6402
38.53353261,109.5251
38.98928701,122.5
37.83338297,75.3996
36.71158048,30.8733
36.6437782,24.9439
37.24439005,57.9135
36.90658121,41.722
37.24439005,57.6865
36.71158048,30.8772
36.83141992,40.0307
38.1655342,86.4262
36.55124808,13.52111
36.69955562,29.4081
36.78686757,33.717
36.97319196,50.3979
36.60704903,22.27
36.64127102,24.582
37.44364686,70.5211
40.26552621,150.547
36.64872626,26.2369
37.16654107,55.7244
36.80557904,35.7837
38.17862558,88.4059
36.5725569,13.33083
37.19646233,56.0896
36.82632312,16.73309
37.13382112,53.3238
38.05723202,81.8035
36.59481192,17.89449
36.82632312,16.7797
38.12090235,81.2065
36.8909371,38.222
37.91351263,78.5298
38.97844458,124.302
36.82402323,38.9859
37.42785089,67.9779
43.68124379,181.008
36.8909371,38.6364
37.25977515,58.6883
36.95173388,50.3199
42.57876794,161.631
38.51570269,105.239
36.78686757,33.4364
36.55503577,15.83571
36.55211676,10.7375
36.55503577,15.84132
36.82632312,16.59566
36.68959773,28.7465
43.72074825,185.822
43.82311083,225.686
36.55124808,10.36557
36.59656953,18.62422
36.81566506,37.9175
36.82402323,38.9626
36.82482679,38.7485
36.60704903,22.0548
36.60795783,21.42326
37.22052348,54.1666
37.24909074,57.958
36.94667655,43.1668
43.74036147,182.9
37.42785089,68.6093
36.82632312,17.18132
38.09655034,83.1066
36.94314734,48.1122
38.31418651,91.3539
42.60102055,159.221
36.82632312,17.60516
36.73495829,31.4587
39.39133913,145.126
38.77190786,111.029
37.8862917,76.7779
36.99566516,51.6423
36.65544833,26.48
46.73154512,332.142
36.830185,39.811
36.94314734,47.0552
36.62316779,22.985
43.86744196,242.417
36.94314734,46.1706
36.60704903,21.9936
36.68959773,27.8423
39.66329808,147.431
36.78877649,34.5848
36.62316779,22.9411
38.32856561,98.8755
43.69342742,215.656
37.13382112,53.066
39.76087944,149.111
37.3345443,63.9728
36.63757804,24.253
37.25625356,60.7402
38.99203607,132.238
38.51627759,109.9993
36.64872626,26.1547
42.50685183,156.465
38.1655342,87.6792
36.60795783,21.8326
36.55041838,12.378884
38.31418651,91.0109
37.43478542,69.8044
36.82632312,17.45154
36.64872626,26.1547
36.68959773,28.6581
38.1655342,85.7285
39.01881309,120.513
37.25977515,60.0147
36.59861911,18.90243
36.68556036,27.2049
37.66809798,73.808
37.5645403,71.4961
43.63046549,170.982
36.97554619,50.8415
37.38400891,67.0196
36.97319196,50.458
36.69955562,29.5542
36.64210026,24.8036
36.55231779,12.47367
37.8862917,77.3383
36.94314734,47.9712
36.78734486,34.8034
38.93944879,115.115
42.59687176,161.724
38.48359459,104.422
36.81869461,38.2429
36.59656953,18.45308
36.89744219,40.0768
38.48015051,102.312
36.6486579,25.45
36.93697283,43.333
43.75840747,217.047
36.78715709,35.013
46.7139987,335.799
36.61653717,21.6648
43.48269615,165.577
39.02972717,118.108
36.82632312,16.80494
36.68405286,27.2728
42.61610586,160.421
38.51570269,105.06
38.17226514,86.9283
43.64415032,173.833
39.22002128,136.65
81.62067717,523.235
39.01881309,120.401
38.98928701,122.369
61.50377987,491.104
43.63272777,172.294
36.60041549,20.525
37.64217513,73.4268
43.9061476,234.799
38.31418651,92.0931
36.91987691,41.1647
39.0106529,115.896
39.01141133,120.686
50.09765481,398.182
37.25325783,58.9261
39.22002128,136.716
36.78161067,33.9071
36.94010399,42.0233
36.64203189,23.9304
36.55107382,11.72494
38.62050085,109.124
36.94010399,42.2032
36.60132445,20.4253
43.75463923,216.903
46.19724622,322.979
36.79145598,35.8464
46.19724622,322.428
43.63312642,206.932
38.5716062,107.503
36.67743324,25.9443
37.42829858,68.3353
36.55399803,13.29392
39.04125769,134.946
39.39133913,144.879
36.55041838,11.106911
43.91120858,230.59
43.63046549,170.9
36.81010156,36.8067
37.88304233,76.2675
36.55290047,13.05895
36.60278231,19.58625
36.5972187,19.11148
36.62961067,22.7941
36.93657415,46.9574
38.33030611,99.13
38.30784859,89.9665
38.06223027,78.6801
36.78217572,33.2244
36.55095066,11.61395
36.81742877,37.5516
36.65988884,25.4553
37.95156562,77.7039
39.66329808,147.97
37.13609164,54.2068
43.63312642,205.251
36.73488252,30.2071
38.80688729,112.633
36.78075156,32.4544
38.31413751,98.3863
36.94314734,47.4652
37.19772052,56.6839
36.70963971,29.6805
36.59198403,17.75955
36.55399803,13.18066
38.80688729,112.906
36.78026645,32.2072
36.81209921,36.8358
36.84127986,39.3604
38.51732537,106.068
36.60751142,21.1849
38.06380677,81.1925
39.22161482,137.783
36.63051586,23.471
37.35822532,63.7073
42.61610586,160.516
37.8862917,76.4788
37.19119233,55.1337
36.55124808,13.40748
36.71158048,30.7164
36.55503577,14.24935
37.41137799,66.2439
43.68322527,190.061
36.58879799,16.73891
38.13356555,83.5879
36.55022901,10.938803
36.93657415,45.7034
38.48751088,104.9823
36.89744219,40.1942
36.93657415,44.7868
36.7828498,34.2313
38.31413751,98.3814
40.12999273,151.551
36.55475472,14.86548
36.69955562,30.2571
36.93657415,47.188
38.17862558,88.5597
43.52591748,166.127
42.50685183,156.301
36.76693419,15.34312
43.68124379,179.691
44.34452138,270.591
38.5738804,107.796
36.55503577,13.70526
36.93657415,46.6861
40.26552621,150.068
42.59215688,155.36
37.79973426,72.9839
38.77351982,112.127
36.74474653,30.6797
39.03132848,118.874
43.6784562,195.08
37.38713359,67.1351
37.31880399,61.7155
36.55231779,12.67469
38.99718154,129.417
36.93556406,44.2458
36.64146189,23.5564
36.7828498,34.5204
36.60041549,20.9677
39.01301339,122.524
44.40688061,277.783
37.31288975,61.6386
38.32274589,96.8538
36.55521737,13.50405
38.99655008,116.682
37.43478542,70.261
36.67743324,25.9179
36.63021742,23.7783
39.01225499,116.645
36.68297911,26.4496
36.9341426,43.9722
38.05752147,78.477
36.82740919,38.8935
39.02041485,121.316
39.03881289,136.325
38.21229445,87.8365
37.04812465,51.1869
43.77099843,219.65
36.55420542,13.38208
36.64210026,24.7881
39.284389,142.572
36.90402235,41.5618
36.78217572,33.0336
36.94010399,42.1849
36.96897876,49.1833
37.53023208,70.7605
36.55420542,13.36637
36.77603438,31.9016
38.37231642,100.2563
38.48015051,103.1426
37.13414754,53.106
37.9561954,77.5041
38.99203607,130.503
61.53479853,498.162
36.74474653,30.6964
37.25325783,58.7106
38.51199107,106.785
36.76256212,14.77863
37.1600074,54.317
36.59915349,19.22299
38.29585567,93.926
37.23787005,56.0382
38.54116742,107.631
36.55503577,15.76828
36.55022901,10.929045
38.7697561,110.81
36.5826113,15.98543
42.52288567,154.184
36.94667655,43.512
37.25325783,58.7812
36.55290047,14.47177
36.6929388,28.9062
36.79087731,34.3257
38.15917158,84.8904
38.13356555,84.3171
38.50182531,105.2478
36.81669732,38.2089
37.34644944,63.0711
36.55062938,12.706437
37.52376173,69.5739
37.37751326,65.5015
38.04123791,80.1226
36.64203189,24.3402
38.52723076,108.1179
36.63757804,24.2354
38.04123791,80.1342
36.6929388,29.12
36.60041549,20.6371
38.15917158,85.8277
37.28849741,59.9266
37.37751326,64.7916
37.82345934,74.9573
37.22697098,55.9266
36.9341426,43.8892
38.50997292,108.6071
36.55399803,14.56763
36.80906912,36.639
38.25088479,88.01
36.55124808,11.96418
43.648728,201.367
38.99878418,129.221
37.35223405,63.9581
39.2870991,140.379
37.19119233,55.3059
36.83546601,39.0621
38.47383992,101.5902
38.8146887,114.563
36.652472,25.2015
38.53353261,109.536
36.78161067,33.9195
36.93657415,44.5656
38.30784859,89.3946
39.04041383,136.984
37.12955261,52.6759
38.28951471,92.0722
39.00987072,118.273
36.76693419,15.54246
36.82348597,38.0222
36.55510872,16.1877
37.66165132,72.2681
36.91615256,41.0057
44.11634388,248.651
36.73488252,30.2992
37.25325783,57.4398
38.53247094,107.4311
39.70594213,149.241
36.93657415,46.959
38.15917158,86.5777
38.40868354,100.7634
36.78161067,34.0982
36.94010399,41.9244
36.94201658,42.6517
36.55231779,12.4016
37.12955261,52.4735
36.73175601,30.0946
36.63464367,23.2425
36.75691216,31.3045
36.98910131,50.2598
37.38063848,65.7543
38.06380677,80.9205
36.77012556,31.5679
36.82632312,16.75274
43.62358128,197.492
36.64872626,26.2884
44.25879488,252.245
42.61574654,158.766
36.55124808,13.38073
38.32223006,97.8356
39.2924885,144.414
36.5826113,15.96818
38.06223027,78.7072
37.73695945,72.7147
36.61653717,21.9167
38.99878418,129.739
38.51199107,107.1502
37.42829858,68.6676
38.15917158,86.4452
