Province,Estrato Florestal,id_parcela,Ycoordinate,Xcoordinate, Vt (m3_ha) , Vc (m3_ha) , AGB (ton_ha) , BGB (ton_ha) ,year,size
Gaza,Mecrusse,2015-GZ0152481,-22.85747348,32.15202743,78.23,33.76,66.67,17.43,2016,0.1
Gaza,Mecrusse,2015-GZ0152484,-22.85747867,32.15300209,108.14,40.39,126.69,33.84,2016,0.1
Inhambane,Mecrusse,483,-22.8898155,34.28789361,21.24,4.34,25.92,7.26,2016,0.1
Inhambane,Mecrusse,482,-22.88982339,34.28691886,134.92,48.35,127.51,35.58,2016,0.1
Inhambane,Mecrusse,484,-22.89071863,34.28790213,95.04,36.44,80.99,24.55,2016,0.1
Inhambane,Mecrusse,481,-22.89072652,34.28692738,137.12,58.58,112.09,28.19,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",473,-22.91666297,35.14603666,38.01,17.11,37.65,17.97,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",472,-22.91667614,35.14506216,36.26,10.5,37.47,15.17,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",474,-22.91756569,35.14605088,20.81,7.51,20.67,11.15,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",471,-22.91757886,35.14507637,52.02,12.7,60.56,23.72,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",433,-22.96325668,34.13252913,38.53,10.05,44.57,19.92,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",432,-22.96326364,34.1315538,120.28,31.54,109.92,56.48,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",434,-22.96415985,34.13253665,103.61,36.62,102.73,42,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",431,-22.96416682,34.13156131,48.75,15.74,56.18,28.12,2016,0.1
Gaza,Mopane,2015-GZ0536043,-22.98516876,33.22540161,92.51,28.73,87.32,27.11,2016,0.1
Gaza,Mopane,2015-GZ0536042,-22.98517014,33.22442594,63.65,21.35,58.5,18.1,2016,0.1
Gaza,Mopane,2015-GZ0536044,-22.98607209,33.22540311,69.08,29.28,51.09,15.77,2016,0.1
Gaza,Mopane,2015-GZ0536041,-22.98607348,33.22442743,60,21.9,44.79,14.62,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0140692,-23.06417025,32.11163336,19.04,4.27,19.93,10.52,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0140693,-23.06417574,32.11260949,61.5,2.74,59.69,22.23,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0140691,-23.06507348,32.11162743,39.2,7.66,37.67,14.73,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0140694,-23.06507896,32.11260357,36.34,10.5,37.79,13.17,2016,0.1
Inhambane,Mopane,413,-23.0667703,34.67998659,10.81,2.05,14.36,4.9,2016,0.1
Inhambane,Mopane,412,-23.06678068,34.67901075,17.17,3.21,21.92,6.39,2016,0.1
Inhambane,Mopane,414,-23.06767325,34.6799978,35.78,12.58,40.38,16.65,2016,0.1
Inhambane,Mopane,411,-23.06768362,34.67902195,93.88,8.44,124.02,34.84,2016,0.1
Gaza,Mecrusse,2015-GZ0134972,-23.09117026,32.0919335,64.36,26.81,52.12,13.52,2016,0.1
Gaza,Mecrusse,2015-GZ0134973,-23.09117587,32.09290982,0,0,0,0,2016,0.1
Gaza,Mecrusse,2015-GZ0134971,-23.09207348,32.09192743,76.08,34.29,63.14,16.43,2016,0.1
Gaza,Mecrusse,2015-GZ0134974,-23.09207909,32.09290376,68.9,24.69,55.55,13.36,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ-A-0632383,-23.14708244,33.52846927,49.58,6.32,48.24,17.24,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ-A-0632382,-23.14708571,33.52749246,180.05,9.65,171.3,60.2,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ-A-0632384,-23.14798573,33.52847281,27.96,1.38,25.74,11.61,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ-A-0632381,-23.147989,33.527496,6.96,2.77,7.03,3.43,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0140552,-23.17257026,32.1109334,0,0,0,0,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0140553,-23.17257578,32.11191031,17.4,1.92,17.5,10.35,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0140551,-23.17347348,32.11092743,57.18,11.03,57.09,29.02,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0140554,-23.17347899,32.11190435,0,0,0,0,2016,0.1
Inhambane,Mecrusse,883,-23.17512316,34.68133633,31.73,0,36.86,10.32,2016,0.1
Inhambane,Mecrusse,882,-23.17513358,34.68035971,4.95,0.29,6.63,1.86,2016,0.1
Inhambane,Mecrusse,884,-23.17602609,34.68134762,84.25,22.78,87.23,24.02,2016,0.1
Inhambane,Mecrusse,881,-23.17603652,34.68037098,24.78,7.07,27.08,7.37,2016,0.1
Gaza,Mopane,2015-GZ-0307922,-23.1836627,32.62869849,18.82,8.54,12.42,6.48,2016,0.1
Gaza,Mopane,2015-GZ-0307923,-23.183665,32.62967559,50.95,23.87,36.8,16.54,2016,0.1
Gaza,Mopane,2015-GZ0358172,-23.18397016,32.77522894,64.04,12.18,55.52,17.63,2016,0.1
Gaza,Mopane,2015-GZ0358173,-23.18397156,32.77620605,62.25,17.51,47.97,13.58,2016,0.1
Gaza,Mopane,2015-GZ-0307921,-23.184566,32.628696,44.92,21.14,35.09,13.94,2016,0.1
Gaza,Mopane,2015-GZ-0307924,-23.1845683,32.6296731,59.21,27.78,52.81,18.9,2016,0.1
Gaza,Mopane,2015-GZ0358171,-23.18487348,32.77522743,153.19,38.53,127.75,31.04,2016,0.1
Gaza,Mopane,2015-GZ0358174,-23.18487487,32.77620454,50.25,16.65,40.23,11.51,2016,0.1
Gaza,Mopane,2015-GZ0025322,-23.18717042,31.63213661,53.06,20.71,37.21,17.48,2016,0.1
Gaza,Mopane,2015-GZ0025323,-23.1871789,31.63311347,64.98,31.31,42.62,18.59,2016,0.1
Gaza,Mopane,2015-GZ0025321,-23.18807348,31.63212743,45.07,16.53,30.87,14.36,2016,0.1
Gaza,Mopane,2015-GZ0025324,-23.18808197,31.6331043,67.03,29.59,43.61,17.52,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0140502,-23.19967027,32.1108334,4.52,1.04,4.62,2.5,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0140503,-23.19967579,32.11181052,30.25,8.02,28.77,11.7,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0140501,-23.20057348,32.11082743,0,0,0,0,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0140504,-23.200579,32.11180455,14.37,3.25,15.36,10.64,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0507933,-23.21106919,33.15740369,24.94,5.11,24.84,17.7,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0507932,-23.21107016,33.15642638,64.11,22.74,51.46,24.56,2016,0.1
Gaza,Mecrusse,2015-GZ0361622,-23.21107017,32.78502887,0,0,0,0,2016,0.1
Gaza,Mecrusse,2015-GZ0361623,-23.2110715,32.78600618,37.8,16.48,30.6,8.1,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0507934,-23.21197251,33.15740474,17.67,5.7,17.95,10.99,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0507931,-23.21197348,33.15642743,23.88,9.64,24.24,13.35,2016,0.1
Gaza,Mecrusse,2015-GZ0361621,-23.21197348,32.78502743,38.8,16.21,31.53,8.83,2016,0.1
Gaza,Mecrusse,2015-GZ0361624,-23.21197481,32.78600474,41.31,16.76,33.84,8.77,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0482973,-23.23827007,33.09872885,36.01,16.65,34.15,18.09,2016,0.1
Gaza,Mopane,2015-GZ0482972,-23.23827068,33.09775134,86.39,24.02,70.59,20.77,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0482974,-23.23917339,33.09872952,28.22,11.99,27.28,16.38,2016,0.1
Gaza,Mopane,2015-GZ0482971,-23.239174,33.097752,0,0,0,0,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0419442,-23.30147017,32.94132783,80.09,14.67,70.64,32.35,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0419443,-23.30147053,32.9423058,75.71,15.57,67.15,31.08,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0419441,-23.30237348,32.94132743,89.12,10.9,84.87,33.19,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0419444,-23.30237384,32.94230541,74.39,17.65,65.67,28.79,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0184722,-23.35397025,32.25653246,23.59,10.24,18.95,8.89,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0184723,-23.3539749,32.25751074,5.66,1.38,4.9,3.4,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0184721,-23.35487348,32.25652743,29.72,8.95,24.37,11.8,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0184724,-23.35487812,32.25750571,31.69,10.17,26.99,13.34,2016,0.1
Gaza,Mecrusse,2015-GZ0301142,-23.3552702,32.60863008,0,0,0,0,2016,0.1
Gaza,Mecrusse,2015-GZ0301143,-23.35527264,32.60960842,0,0,0,0,2016,0.1
Gaza,Mecrusse,2015-GZ0301141,-23.35617348,32.60862743,28.33,17.18,22.89,6.04,2016,0.1
Gaza,Mecrusse,2015-GZ0301144,-23.35617592,32.60960578,53.68,25.78,42.8,12.17,2016,0.1
Inhambane,Mecrusse,403,-23.35805699,34.44888193,75.16,30.68,100.27,27.88,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",402,-23.35806604,34.44790386,35.15,11.69,34.8,20.49,2016,0.1
Inhambane,Mecrusse,404,-23.35896,34.44889174,106.76,56.41,138.35,38.57,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",401,-23.35896905,34.44791366,53.37,14.37,51.8,24.85,2016,0.1
Gaza,Mopane,2015-GZ0284762,-23.37317021,32.55963041,2.23,0,4.61,1.29,2016,0.1
Gaza,Mopane,2015-GZ0284763,-23.37317296,32.56060888,4.42,0,6.48,1.81,2016,0.1
Gaza,Mopane,2015-GZ0284761,-23.37407348,32.55962743,0,0,0,0,2016,0.1
Gaza,Mopane,2015-GZ0284764,-23.37407623,32.5606059,1.51,0,2.63,0.74,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ-0400452,-23.39187018,32.89232816,22.82,7.56,22.45,11.92,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ-0400453,-23.39187085,32.89330679,58.19,20.94,57.57,24.52,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ-0400451,-23.39277348,32.89232743,63.38,27.92,54.31,22.14,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ-0400454,-23.39277415,32.89330607,31.13,10,31.98,15.62,2016,0.1
Gaza,Mecrusse,2015-GZ0691323,-23.40806548,33.76440091,0,0,0,0,2016,0.1
Gaza,Mecrusse,2015-GZ0691322,-23.40807026,33.76342225,0,0,0,0,2016,0.1
Gaza,Mecrusse,2015-GZ0691324,-23.4089687,33.7644061,0,0,0,0,2016,0.1
Gaza,Mecrusse,2015-GZ0691321,-23.40897348,33.76342743,58.04,29.21,47.04,13.45,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0209632,-23.41754377,32.33441252,4.93,2.52,4.99,3.08,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0209633,-23.41754793,32.33539127,0,0,0,0,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0209631,-23.418447,32.334408,9.1,3.88,7.29,5.37,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0209634,-23.41845117,32.33538676,0.31,0.19,0.21,0.21,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0520693,-23.42786902,33.18700506,55.85,19.11,54.59,26.27,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0520692,-23.42787019,33.18602617,47.11,14.06,46.24,23.4,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0520694,-23.42877231,33.18700633,52.69,5.16,50.84,24.87,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",GZ0520691,-23.42877348,33.18602743,7.89,0.22,6.88,2.93,2016,0.1
Inhambane,Mecrusse,393,-23.43100505,34.37137851,80.53,29.28,79.16,20.67,2016,0.1
Inhambane,Mecrusse,392,-23.43101364,34.37039987,30.13,7.63,29.75,9.15,2016,0.1
Inhambane,Mecrusse,394,-23.43190809,34.37138783,57.91,19.03,49.4,16.98,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",391,-23.43191668,34.37040918,112.9,35.34,105.69,36.98,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ-0462903,-23.44606988,33.04990613,13.33,0,12.94,6.06,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ-0462902,-23.44607019,33.0489271,70.4,23.11,64.85,37.58,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ-0462904,-23.44697317,33.04990647,54.9,19.42,51.8,26.29,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ-0462901,-23.44697348,33.04892743,36.92,12.84,35.12,22.38,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",383,-23.46528132,34.56752287,42.27,20.42,40.41,17.03,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",382,-23.46529116,34.56654407,22.72,5.69,23.7,10.8,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",384,-23.46618427,34.56753354,9.33,4.78,9.45,3.98,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",381,-23.46619411,34.56655473,31.07,11.85,32.92,16.24,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0375282,-23.48207019,32.82372863,37.51,13.77,36.05,21.97,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0375283,-23.4820713,32.82470792,40.33,11.42,41.61,19.31,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0375281,-23.48297348,32.82372743,13.61,2.26,15.19,8.09,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0375284,-23.48297458,32.82470673,24.35,9.09,24.16,11.05,2016,0.1
Inhambane,Mecrusse,373,-23.50358765,34.33295805,81.26,0,104.04,29.37,2016,0.1
Inhambane,Mecrusse,372,-23.50359602,34.33197885,20.89,1.08,29.68,8.31,2016,0.1
Inhambane,Mecrusse,374,-23.50449069,34.33296713,36.08,6.47,39.39,10.54,2016,0.1
Inhambane,Mecrusse,371,-23.50449907,34.33198794,19.58,4.84,31.87,8.92,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0310852,-23.52687021,32.6375299,103.2,31.47,89.93,28.91,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0310853,-23.52687249,32.63850951,21.78,0,21.63,13.27,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0310851,-23.52777348,32.63752743,32.85,0,31.56,18.28,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0310854,-23.52777576,32.63850705,29.34,8.34,29.56,16.33,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0209312,-23.56205978,32.33368355,50.21,14.15,48.09,18.13,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0209313,-23.56206398,32.33466338,10.42,3.31,10.92,6.37,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0209311,-23.562963,32.333679,20.01,5.45,19.4,8.55,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0209314,-23.5629672,32.33465883,5.84,0,5.75,3.44,2016,0.1
Gaza,Mopane,2015-GZ0291052,-23.57197023,32.57863031,1.79,1.1,1.13,1.06,2016,0.1
Gaza,Mopane,2015-GZ0291053,-23.57197288,32.57961025,0.88,0.63,0.58,0.52,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0320702,-23.57217022,32.66682971,18.54,4.78,16.93,9.05,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0320703,-23.57217231,32.66780966,24.11,8.19,22.47,11.52,2016,0.1
Gaza,Mopane,2015-GZ0291051,-23.57287348,32.57862743,1.42,0.94,0.95,0.88,2016,0.1
Gaza,Mopane,2015-GZ0291054,-23.57287613,32.57960737,1.51,0.97,1,0.96,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0320701,-23.57307348,32.66682743,9.02,2.03,8.45,5.59,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0320704,-23.57307558,32.66780739,13.34,4.3,12.91,8.65,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0133882,-23.59687032,32.08853367,12.46,1.09,14.74,7.49,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0133883,-23.59687607,32.08951369,16.69,3.65,16.94,9.13,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0133881,-23.59777348,32.08852743,9.86,1.42,9.52,6.5,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0133884,-23.59777923,32.08950746,8.55,0.13,8.63,5.48,2016,0.1
Gaza,Mecrusse,2015-GZ0499713,-23.59955786,33.13820523,129.76,44.46,127.95,33.26,2016,0.1
Gaza,Mecrusse,2015-GZ0499712,-23.59955873,33.13722506,71.83,19.94,82.55,22.11,2016,0.1
Gaza,Mecrusse,2015-GZ0499714,-23.60046113,33.13820617,91.74,34.7,72.51,17.77,2016,0.1
Gaza,Mecrusse,2015-GZ0499711,-23.600462,33.137226,114.21,51.1,99.72,26.49,2016,0.1
Gaza,Mopane,2015-GZ0054332,-23.60387041,31.78463576,8.09,3.16,5.89,2.83,2016,0.1
Gaza,Mopane,2015-GZ0054333,-23.60387808,31.78561573,5.01,2.45,4.15,2.44,2016,0.1
Gaza,Mopane,2015-GZ0054331,-23.60477348,31.78462743,0,0,0,0,2016,0.1
Gaza,Mopane,2015-GZ0054334,-23.60478115,31.78560742,6.3,1.84,9.56,3.45,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0385752,-23.63567021,32.85292844,13.61,5.99,13.05,6.04,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0385753,-23.63567114,32.85390887,11.09,4.08,10.29,5.97,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0423012,-23.63577021,32.95092777,6.73,2.32,7.03,3.6,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0423013,-23.63577052,32.9519082,38.12,5.16,36.79,24.63,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0385751,-23.63657348,32.85292743,10.3,5.27,13.19,6.27,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0385754,-23.63657441,32.85390787,9.69,2.45,9.3,5.89,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0423011,-23.63667348,32.95092743,40.78,3.63,39.34,22.32,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0423014,-23.63667379,32.95190787,23.99,2,23.46,15.96,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",353,-23.68349771,34.41322546,35.82,2.74,38.37,17.83,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",352,-23.68350666,34.41224496,78.72,1.41,76.6,32.88,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",363,-23.68385068,34.37400533,31.53,11.01,31.03,14.4,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",362,-23.68385938,34.37302482,31.44,11.31,32.09,14.22,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",354,-23.6844007,34.41323517,113.34,39.12,108.74,47.65,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",351,-23.68440965,34.41225467,81.17,18.93,74.96,31.78,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",364,-23.68475369,34.37401478,24.14,10.64,30.39,13.37,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",361,-23.68476239,34.37303426,40.31,17.64,42.67,18.96,2016,0.1
Gaza,Mopane,GZ0378522,-23.71697022,32.83322858,4.58,1.76,4.65,2.23,2016,0.1
Gaza,Mopane,GZ0378523,-23.71697128,32.83420962,23.67,6.14,32.6,10.84,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0463193,-23.7170699,33.05000814,0,0,0,0,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0463192,-23.71707022,33.04902709,0,0,0,0,2016,0.1
Gaza,Mopane,GZ0378521,-23.71787348,32.83322743,4.81,2.01,3.31,2.05,2016,0.1
Gaza,Mopane,GZ0378524,-23.71787453,32.83420848,3,1.24,4.29,1.66,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0463194,-23.71797317,33.05000848,0,0,0,0,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0463191,-23.71797348,33.04902743,49.04,4.43,49.05,23.58,2016,0.1
Gaza,Mopane,2015-GZ-A0323792,-23.76187024,32.67612967,2.57,1.55,2.12,1.5,2016,0.1
Gaza,Mopane,2015-GZ-A0323793,-23.76187229,32.67711103,8.34,4.55,10.97,4.75,2016,0.1
Gaza,Mopane,2015-GZ-A0323791,-23.76277348,32.67612743,0.26,0,0.56,0.16,2016,0.1
Gaza,Mopane,2015-GZ-A0323794,-23.76277553,32.6771088,4.41,2.56,2.97,2.33,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0463133,-23.77126991,33.05000854,0,0,0,0,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0463132,-23.77127022,33.04902709,0,0,0,0,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0463134,-23.77217317,33.05000889,0,0,0,0,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0463131,-23.77217348,33.04902743,78.1,15.76,79.08,29.45,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0350582,-23.79817024,32.75452913,68.09,23.08,62.5,25.41,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0350583,-23.79817179,32.75551077,34.81,10.12,35.23,20.14,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0350581,-23.79907348,32.75452743,28.52,9.15,28.74,14.14,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0350584,-23.79907504,32.75550908,53.46,23.59,52.08,20.36,2016,0.1
Gaza,Mopane,2015-GZ0116462,-23.83147036,32.02793416,15.04,6.83,10.53,5.53,2016,0.1
Gaza,Mopane,2015-GZ0116463,-23.83147655,32.02891592,12.4,6.43,8.22,5.12,2016,0.1
Gaza,Mopane,2015-GZ0116461,-23.83237348,32.02792743,14.55,7.37,9.74,6.26,2016,0.1
Gaza,Mopane,2015-GZ0116464,-23.83237967,32.0289092,12.13,6.01,8.45,5.11,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",333,-23.8637275,34.45445192,66.11,17.57,60.92,26.59,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",332,-23.86373677,34.4534701,87.65,26.71,75.52,36.05,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",334,-23.86463045,34.45446201,65.68,13.03,58.26,25.97,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",331,-23.86463972,34.45348018,131.82,38.08,116.95,45.06,2016,0.1
Gaza,Mopane,2015-GZ0130352,-23.89487036,32.07663384,13.68,6.95,10.41,5.52,2016,0.1
Gaza,Mopane,2015-GZ0130353,-23.89487625,32.0776161,11.03,3.32,19.32,5.7,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0130351,-23.89577348,32.07662743,58.72,17.3,55.6,23.05,2016,0.1
Gaza,"Floresta (semi-) decidua, incluindo Miombo",2015-GZ0130354,-23.89577937,32.07760969,22.25,7.54,19.08,8.88,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",343,-23.89946886,34.49413934,95.28,42.09,89.62,34.69,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",342,-23.89947839,34.49315726,51.08,30.15,48.56,21.08,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",323,-23.89984551,34.45485574,53.76,15.14,51.54,21.87,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",322,-23.89985479,34.45387364,59.92,20.37,56.54,27.4,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",344,-23.90037179,34.49414972,8.84,2.27,8.44,4.31,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",341,-23.90038133,34.49316763,65.27,33.14,61.32,26.75,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",324,-23.90074845,34.45486585,74.22,21.75,70.14,29.42,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",321,-23.90075774,34.45388374,54.85,20.51,53.22,27.53,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",313,-23.93439393,34.6124334,24.95,8.33,24.55,11.35,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",312,-23.93440423,34.61145111,40.78,14.54,40.06,18.15,2016,0.1
Inhambane,"Floresta (semi-) decidua, incluindo Miombo",314,-23.9352968,34.61244462,4.01,1.85,4.06,1.88,2016,0.1
Inhambane,Floresta (semi-) sempreverde,311,-23.93530711,34.61146232,6.04,2.08,6.73,3.78,2016,0.1
Inhambane,Mecrusse,293,-23.93558605,34.49455487,109.72,33.06,131.61,35.22,2016,0.1
Inhambane,Mecrusse,292,-23.93559561,34.49357252,110.81,50.75,103.07,26.8,2016,0.1
Inhambane,Mecrusse,294,-23.93648898,34.49456527,122.43,53.39,98.8,24.36,2016,0.1
Inhambane,Mecrusse,291,-23.93649853,34.49358291,151.71,50.56,218.27,57.6,2016,0.1
